project;version;CloneClassID;pcid;file;startline;endline;len;type;similarity;TD;CodeSmell;recurrence;newPath;debt/smell
dnsJava2.1.8;2.1.8;4;2019;tests/org/xbill/DNS/NSRecordTest.java;49;61;12;2;100;51;12;1;1;4,25
dnsJava2.1.8;2.1.8;4;1507;tests/org/xbill/DNS/MDRecordTest.java;49;61;12;2;100;51;12;1;1;4,25
dnsJava2.1.8;2.1.8;4;2090;tests/org/xbill/DNS/DNAMERecordTest.java;49;61;12;2;100;51;12;1;1;4,25
dnsJava2.1.8;2.1.8;4;1716;tests/org/xbill/DNS/MBRecordTest.java;49;61;12;2;100;51;12;1;1;4,25
dnsJava2.1.8;2.1.8;4;1713;tests/org/xbill/DNS/MFRecordTest.java;49;61;12;2;100;51;12;1;1;4,25
dnsJava2.1.8;2.1.8;5;1454;tests/org/xbill/DNS/MRRecordTest.java;48;59;11;2;100;49;12;1;1;4,083
dnsJava2.1.8;2.1.8;5;2098;tests/org/xbill/DNS/NSAP_PTRRecordTest.java;48;59;11;2;100;54;13;1;1;4,154
dnsJava2.1.8;2.1.8;5;2022;tests/org/xbill/DNS/MGRecordTest.java;48;59;11;2;100;49;12;1;1;4,083
dnsJava2.1.8;2.1.8;6;1477;tests/org/xbill/DNS/MXRecordTest.java;49;62;13;2;100;63;12;2;1;5,25
dnsJava2.1.8;2.1.8;6;2047;tests/org/xbill/DNS/KXRecordTest.java;49;62;13;2;100;45;11;1;1;4,091
dnsJava2.1.8;2.1.8;8;1588;tests/org/xbill/DNS/NameTest.java;206;225;19;2;100;4800;790;12;1;6,076
dnsJava2.1.8;2.1.8;8;1589;tests/org/xbill/DNS/NameTest.java;227;246;19;2;100;4800;790;-1;0;6,076
dnsJava2.1.8;2.1.8;9;1731;tests/org/xbill/DNS/AddressTest.java;282;296;14;2;100;1140;183;2;1;6,23
dnsJava2.1.8;2.1.8;9;1733;tests/org/xbill/DNS/AddressTest.java;316;330;14;2;100;1140;183;-1;0;6,23
dnsJava2.1.8;2.1.8;10;1848;tests/org/xbill/DNS/RTRecordTest.java;49;61;12;2;100;45;11;1;1;4,091
dnsJava2.1.8;2.1.8;10;2074;tests/org/xbill/DNS/AFSDBRecordTest.java;49;61;12;2;100;45;11;1;1;4,091
dnsJava2.1.8;2.1.8;11;1899;tests/org/xbill/DNS/HeaderTest.java;261;275;14;2;100;1260;282;6;1;4,468
dnsJava2.1.8;2.1.8;11;1901;tests/org/xbill/DNS/HeaderTest.java;291;305;14;2;100;1260;282;-1;0;4,468
dnsJava2.1.8;2.1.8;13;1961;tests/org/xbill/DNS/DNSKEYRecordTest.java;45;57;12;2;100;203;38;2;1;5,342
dnsJava2.1.8;2.1.8;13;2142;tests/org/xbill/DNS/KEYRecordTest.java;45;57;12;2;100;378;68;3;1;5,559
dnsJava2.1.8;2.1.8;14;1963;tests/org/xbill/DNS/DNSKEYRecordTest.java;66;88;22;2;100;203;38;-1;0;5,342
dnsJava2.1.8;2.1.8;14;2144;tests/org/xbill/DNS/KEYRecordTest.java;66;88;22;2;100;378;68;-1;0;5,559
dnsJava2.1.8;2.1.8;15;2174;jnamed.java;602;608;6;2;100;2400;393;2;1;6,107
dnsJava2.1.8;2.1.8;15;2176;jnamed.java;610;616;6;2;100;2400;393;-1;0;6,107
dnsJava2.1.8;2.1.8;1;48;org/xbill/DNS/UDPClient.java;142;157;15;3;72;392;80;1;1;4,9
dnsJava2.1.8;2.1.8;1;1353;org/xbill/DNS/TCPClient.java;113;128;15;3;72;600;89;1;1;6,742
dnsJava2.1.8;2.1.8;2;82;org/xbill/DNS/Tokenizer.java;606;619;13;3;80;1200;281;2;1;4,27
dnsJava2.1.8;2.1.8;2;84;org/xbill/DNS/Tokenizer.java;644;657;13;3;80;1200;281;-1;0;4,27
dnsJava2.1.8;2.1.8;3;719;org/xbill/DNS/CERTRecord.java;164;182;18;3;72;288;65;1;1;4,431
dnsJava2.1.8;2.1.8;3;878;org/xbill/DNS/KEYBase.java;49;69;20;3;72;312;64;1;1;4,875
dnsJava2.1.8;2.1.8;4;297;org/xbill/DNS/TKEYRecord.java;63;76;13;3;70;355;82;1;1;4,329
dnsJava2.1.8;2.1.8;4;699;org/xbill/DNS/TSIGRecord.java;53;66;13;3;70;455;91;1;1;5
dnsJava2.1.8;2.1.8;5;332;org/xbill/DNS/IPSECKEYRecord.java;98;121;23;3;70;480;98;2;1;4,898
dnsJava2.1.8;2.1.8;5;333;org/xbill/DNS/IPSECKEYRecord.java;123;148;25;3;70;480;98;-1;0;4,898
dnsJava2.1.8;2.1.8;6;363;org/xbill/DNS/CAARecord.java;41;53;12;3;70;200;48;1;1;4,167
dnsJava2.1.8;2.1.8;6;491;org/xbill/DNS/URIRecord.java;39;52;13;3;70;167;43;1;1;3,884
dnsJava2.1.8;2.1.8;6;1018;org/xbill/DNS/GPOSRecord.java;64;78;14;3;70;354;81;1;1;4,37
dnsJava2.1.8;2.1.8;7;674;org/xbill/DNS/NSEC3PARAMRecord.java;92;108;16;3;85;259;56;1;1;4,625
dnsJava2.1.8;2.1.8;7;1167;org/xbill/DNS/NSEC3Record.java;137;155;18;3;85;480;94;1;1;5,106
dnsJava2.1.8;2.1.8;8;989;org/xbill/DNS/Lookup.java;170;180;10;3;70;900;223;2;1;4,036
dnsJava2.1.8;2.1.8;8;1000;org/xbill/DNS/Lookup.java;339;349;10;3;70;900;223;-1;0;4,036
dnsJava2.1.8;2.1.8;9;1114;org/xbill/DNS/Zone.java;272;303;31;3;96;1320;234;-1;0;5,641
dnsJava2.1.8;2.1.8;9;1395;org/xbill/DNS/Cache.java;257;286;29;3;96;1920;385;-1;0;4,987
dnsJava2.1.8;2.1.8;11;1429;update.java;316;342;26;3;70;3780;469;2;1;8,06
dnsJava2.1.8;2.1.8;11;1432;update.java;370;401;31;3;70;3780;469;-1;0;8,06
dnsJava2.1.8;2.1.8;13;1456;tests/org/xbill/DNS/SetResponseTest.java;44;65;21;3;76;540;81;4;1;6,667
dnsJava2.1.8;2.1.8;13;1462;tests/org/xbill/DNS/SetResponseTest.java;127;148;21;3;76;540;81;-1;0;6,667
dnsJava2.1.8;2.1.8;13;1459;tests/org/xbill/DNS/SetResponseTest.java;85;107;22;3;76;540;81;-1;0;6,667
dnsJava2.1.8;2.1.8;13;1463;tests/org/xbill/DNS/SetResponseTest.java;150;170;20;3;76;540;81;-1;0;6,667
dnsJava2.1.8;2.1.8;14;1472;tests/org/xbill/DNS/SectionTest.java;41;60;19;3;71;188;55;3;1;3,418
dnsJava2.1.8;2.1.8;14;1474;tests/org/xbill/DNS/SectionTest.java;74;80;6;3;71;188;55;-1;0;3,418
dnsJava2.1.8;2.1.8;14;1904;tests/org/xbill/DNS/HeaderTest.java;335;341;6;3;71;1260;282;-1;0;4,468
dnsJava2.1.8;2.1.8;14;1897;tests/org/xbill/DNS/HeaderTest.java;231;245;14;3;71;1260;282;-1;0;4,468
dnsJava2.1.8;2.1.8;14;1483;tests/org/xbill/DNS/FlagsTest.java;41;63;22;3;71;248;50;1;1;4,96
dnsJava2.1.8;2.1.8;14;1699;tests/org/xbill/DNS/ExtendedFlagsTest.java;41;63;22;3;71;88;21;1;1;4,19
dnsJava2.1.8;2.1.8;14;2075;tests/org/xbill/DNS/OpcodeTest.java;41;63;22;3;71;93;22;1;1;4,227
dnsJava2.1.8;2.1.8;14;2093;tests/org/xbill/DNS/RcodeTest.java;68;90;22;3;71;172;37;2;1;4,649
dnsJava2.1.8;2.1.8;14;2145;tests/org/xbill/DNS/KEYRecordTest.java;90;108;18;3;71;378;68;-1;0;5,559
dnsJava2.1.8;2.1.8;14;1475;tests/org/xbill/DNS/SectionTest.java;82;88;6;3;71;188;55;-1;0;3,418
dnsJava2.1.8;2.1.8;14;2092;tests/org/xbill/DNS/RcodeTest.java;41;66;25;3;71;172;37;-1;0;4,649
dnsJava2.1.8;2.1.8;14;2095;tests/org/xbill/DNS/DClassTest.java;41;66;25;3;71;95;22;1;1;4,318
dnsJava2.1.8;2.1.8;14;1482;tests/org/xbill/DNS/TTLTest.java;113;120;7;3;71;442;111;1;1;3,982
dnsJava2.1.8;2.1.8;16;1478;tests/org/xbill/DNS/MXRecordTest.java;64;84;20;3;86;63;12;-1;0;5,25
dnsJava2.1.8;2.1.8;16;2045;tests/org/xbill/DNS/U16NameBaseTest.java;189;211;22;3;86;332;58;2;1;5,724
dnsJava2.1.8;2.1.8;17;1519;tests/org/xbill/DNS/TokenizerTest.java;296;312;16;3;71;1620;249;10;1;6,506
dnsJava2.1.8;2.1.8;17;1520;tests/org/xbill/DNS/TokenizerTest.java;314;326;12;3;71;1620;249;-1;0;6,506
dnsJava2.1.8;2.1.8;18;1521;tests/org/xbill/DNS/TokenizerTest.java;328;347;19;3;70;1620;249;-1;0;6,506
dnsJava2.1.8;2.1.8;18;1523;tests/org/xbill/DNS/TokenizerTest.java;370;389;19;3;70;1620;249;-1;0;6,506
dnsJava2.1.8;2.1.8;18;1522;tests/org/xbill/DNS/TokenizerTest.java;349;368;19;3;70;1620;249;-1;0;6,506
dnsJava2.1.8;2.1.8;18;1524;tests/org/xbill/DNS/TokenizerTest.java;391;410;19;3;70;1620;249;-1;0;6,506
dnsJava2.1.8;2.1.8;19;1525;tests/org/xbill/DNS/TokenizerTest.java;412;429;17;3;92;1620;249;-1;0;6,506
dnsJava2.1.8;2.1.8;19;1526;tests/org/xbill/DNS/TokenizerTest.java;431;448;17;3;92;1620;249;-1;0;6,506
dnsJava2.1.8;2.1.8;20;1529;tests/org/xbill/DNS/TokenizerTest.java;502;545;43;3;81;1620;249;-1;0;6,506
dnsJava2.1.8;2.1.8;20;1530;tests/org/xbill/DNS/TokenizerTest.java;547;590;43;3;81;1620;249;-1;0;6,506
dnsJava2.1.8;2.1.8;21;1537;tests/org/xbill/DNS/MnemonicTest.java;136;167;31;3;82;960;149;3;1;6,443
dnsJava2.1.8;2.1.8;21;1541;tests/org/xbill/DNS/MnemonicTest.java;248;283;35;3;82;960;149;-1;0;6,443
dnsJava2.1.8;2.1.8;21;1538;tests/org/xbill/DNS/MnemonicTest.java;169;200;31;3;82;960;149;-1;0;6,443
dnsJava2.1.8;2.1.8;22;1574;tests/org/xbill/DNS/SingleCompressedNameBaseTest.java;67;82;15;3;70;166;32;-1;0;5,188
dnsJava2.1.8;2.1.8;22;2002;tests/org/xbill/DNS/SingleNameBaseTest.java;72;94;22;3;70;282;51;-1;0;5,529
dnsJava2.1.8;2.1.8;24;1583;tests/org/xbill/DNS/NameTest.java;110;129;19;3;73;4800;790;-1;0;6,076
dnsJava2.1.8;2.1.8;24;1590;tests/org/xbill/DNS/NameTest.java;248;267;19;3;73;4800;790;-1;0;6,076
dnsJava2.1.8;2.1.8;25;1592;tests/org/xbill/DNS/NameTest.java;278;295;17;3;76;4800;790;-1;0;6,076
dnsJava2.1.8;2.1.8;25;1603;tests/org/xbill/DNS/NameTest.java;392;408;16;3;76;4800;790;-1;0;6,076
dnsJava2.1.8;2.1.8;26;1626;tests/org/xbill/DNS/NameTest.java;633;647;14;3;81;4800;790;-1;0;6,076
dnsJava2.1.8;2.1.8;26;1627;tests/org/xbill/DNS/NameTest.java;649;663;14;3;81;4800;790;-1;0;6,076
dnsJava2.1.8;2.1.8;27;1659;tests/org/xbill/DNS/NameTest.java;960;974;14;3;75;4800;790;-1;0;6,076
dnsJava2.1.8;2.1.8;27;1668;tests/org/xbill/DNS/NameTest.java;1055;1069;14;3;75;4800;790;-1;0;6,076
dnsJava2.1.8;2.1.8;27;1663;tests/org/xbill/DNS/NameTest.java;1002;1016;14;3;75;4800;790;-1;0;6,076
dnsJava2.1.8;2.1.8;28;1686;tests/org/xbill/DNS/NameTest.java;1238;1249;11;3;90;4800;790;-1;0;6,076
dnsJava2.1.8;2.1.8;28;1956;tests/org/xbill/DNS/APLRecordTest.java;686;696;10;3;90;2040;342;-1;0;5,965
dnsJava2.1.8;2.1.8;30;1750;tests/org/xbill/DNS/RecordTest.java;151;170;19;3;77;2580;332;7;1;7,771
dnsJava2.1.8;2.1.8;30;1751;tests/org/xbill/DNS/RecordTest.java;172;192;20;3;77;2580;332;-1;0;7,771
dnsJava2.1.8;2.1.8;31;1758;tests/org/xbill/DNS/RecordTest.java;417;441;24;3;70;2580;332;-1;0;7,771
dnsJava2.1.8;2.1.8;31;1759;tests/org/xbill/DNS/RecordTest.java;443;460;17;3;70;2580;332;-1;0;7,771
dnsJava2.1.8;2.1.8;32;1777;tests/org/xbill/DNS/RecordTest.java;890;899;9;3;80;2580;332;-1;0;7,771
dnsJava2.1.8;2.1.8;32;1779;tests/org/xbill/DNS/RecordTest.java;912;921;9;3;80;2580;332;-1;0;7,771
dnsJava2.1.8;2.1.8;32;1778;tests/org/xbill/DNS/RecordTest.java;901;910;9;3;80;2580;332;-1;0;7,771
dnsJava2.1.8;2.1.8;33;1850;tests/org/xbill/DNS/TSIGTest.java;25;49;24;3;79;234;26;2;1;9
dnsJava2.1.8;2.1.8;33;1851;tests/org/xbill/DNS/TSIGTest.java;51;78;27;3;79;234;26;-1;0;9
dnsJava2.1.8;2.1.8;34;1855;tests/org/xbill/DNS/GPOSRecordTest.java;76;90;14;3;92;1620;303;6;1;5,347
dnsJava2.1.8;2.1.8;34;1862;tests/org/xbill/DNS/GPOSRecordTest.java;159;175;16;3;92;1620;303;-1;0;5,347
dnsJava2.1.8;2.1.8;35;1868;tests/org/xbill/DNS/GPOSRecordTest.java;237;250;13;3;90;1620;303;-1;0;5,347
dnsJava2.1.8;2.1.8;35;1927;tests/org/xbill/DNS/APLRecordTest.java;236;249;13;3;90;2040;342;-1;0;5,965
dnsJava2.1.8;2.1.8;35;1871;tests/org/xbill/DNS/GPOSRecordTest.java;282;295;13;3;90;1620;303;-1;0;5,347
dnsJava2.1.8;2.1.8;35;1870;tests/org/xbill/DNS/GPOSRecordTest.java;267;280;13;3;90;1620;303;-1;0;5,347
dnsJava2.1.8;2.1.8;35;1869;tests/org/xbill/DNS/GPOSRecordTest.java;252;265;13;3;90;1620;303;-1;0;5,347
dnsJava2.1.8;2.1.8;35;1928;tests/org/xbill/DNS/APLRecordTest.java;251;264;13;3;90;2040;342;-1;0;5,965
dnsJava2.1.8;2.1.8;36;1884;tests/org/xbill/DNS/AAAARecordTest.java;79;103;24;3;95;216;50;2;1;4,32
dnsJava2.1.8;2.1.8;36;2027;tests/org/xbill/DNS/ARecordTest.java;79;103;24;3;95;220;50;2;1;4,4
dnsJava2.1.8;2.1.8;37;1886;tests/org/xbill/DNS/AAAARecordTest.java;115;132;17;3;71;216;50;-1;0;4,32
dnsJava2.1.8;2.1.8;37;2004;tests/org/xbill/DNS/SingleNameBaseTest.java;108;124;16;3;71;282;51;-1;0;5,529
dnsJava2.1.8;2.1.8;37;2029;tests/org/xbill/DNS/ARecordTest.java;115;132;17;3;71;220;50;-1;0;4,4
dnsJava2.1.8;2.1.8;37;2043;tests/org/xbill/DNS/U16NameBaseTest.java;154;172;18;3;71;332;58;-1;0;5,724
dnsJava2.1.8;2.1.8;38;1890;tests/org/xbill/DNS/HeaderTest.java;55;69;14;3;86;1260;282;-1;0;4,468
dnsJava2.1.8;2.1.8;38;1891;tests/org/xbill/DNS/HeaderTest.java;71;86;15;3;86;1260;282;-1;0;4,468
dnsJava2.1.8;2.1.8;40;1926;tests/org/xbill/DNS/APLRecordTest.java;219;234;15;3;70;2040;342;-1;0;5,965
dnsJava2.1.8;2.1.8;40;1929;tests/org/xbill/DNS/APLRecordTest.java;266;284;18;3;70;2040;342;-1;0;5,965
dnsJava2.1.8;2.1.8;41;1953;tests/org/xbill/DNS/APLRecordTest.java;637;651;14;3;80;2040;342;-1;0;5,965
dnsJava2.1.8;2.1.8;41;1954;tests/org/xbill/DNS/APLRecordTest.java;653;667;14;3;80;2040;342;-1;0;5,965
dnsJava2.1.8;2.1.8;41;1955;tests/org/xbill/DNS/APLRecordTest.java;669;683;14;3;80;2040;342;-1;0;5,965
dnsJava2.1.8;2.1.8;42;2126;tests/org/xbill/DNS/DSRecordTest.java;45;56;11;3;75;469;82;5;1;5,72
dnsJava2.1.8;2.1.8;42;1968;tests/org/xbill/DNS/SOARecordTest.java;79;93;14;3;75;1260;247;5;1;5,101
dnsJava2.1.8;2.1.8;42;2079;tests/org/xbill/DNS/URIRecordTest.java;10;20;10;3;75;359;62;1;1;5,79
dnsJava2.1.8;2.1.8;44;1985;tests/org/xbill/DNS/SOARecordTest.java;281;304;23;3;76;1260;247;-1;0;5,101
dnsJava2.1.8;2.1.8;44;1987;tests/org/xbill/DNS/SOARecordTest.java;325;344;19;3;76;1260;247;-1;0;5,101
dnsJava2.1.8;2.1.8;45;1989;tests/org/xbill/DNS/SOARecordTest.java;369;380;11;3;90;1260;247;-1;0;5,101
dnsJava2.1.8;2.1.8;45;1992;tests/org/xbill/DNS/SOARecordTest.java;420;431;11;3;90;1260;247;-1;0;5,101
dnsJava2.1.8;2.1.8;46;2007;tests/org/xbill/DNS/MessageTest.java;48;65;17;3;88;293;45;2;1;6,511
dnsJava2.1.8;2.1.8;46;2008;tests/org/xbill/DNS/MessageTest.java;67;85;18;3;88;293;45;-1;0;6,511
dnsJava2.1.8;2.1.8;47;2060;tests/org/xbill/DNS/RRsetTest.java;285;302;17;3;73;660;110;2;1;6
dnsJava2.1.8;2.1.8;47;2061;tests/org/xbill/DNS/RRsetTest.java;304;320;16;3;73;660;110;-1;0;6
dnsJava2.1.8;2.1.8;48;2065;tests/org/xbill/DNS/HINFORecordTest.java;75;87;12;3;81;329;61;4;1;5,393
dnsJava2.1.8;2.1.8;48;2066;tests/org/xbill/DNS/HINFORecordTest.java;89;101;12;3;81;329;61;-1;0;5,393
dnsJava2.1.8;2.1.8;49;2069;tests/org/xbill/DNS/HINFORecordTest.java;132;145;13;3;72;329;61;-1;0;5,393
dnsJava2.1.8;2.1.8;49;2070;tests/org/xbill/DNS/HINFORecordTest.java;147;159;12;3;72;329;61;-1;0;5,393
dnsJava2.1.8;2.1.8;50;2129;tests/org/xbill/DNS/DSRecordTest.java;84;96;12;3;72;469;82;-1;0;5,72
dnsJava2.1.8;2.1.8;50;2136;tests/org/xbill/DNS/DSRecordTest.java;158;170;12;3;72;469;82;-1;0;5,72
dnsJava2.1.8;2.1.8;51;2137;tests/org/xbill/DNS/DSRecordTest.java;173;187;14;3;70;469;82;-1;0;5,72
dnsJava2.1.8;2.1.8;51;2138;tests/org/xbill/DNS/DSRecordTest.java;189;203;14;3;70;469;82;-1;0;5,72
;2.1.5;0;0;org/xbill/DNS/Name.java;0;0;0;0;0;1860;368;0;0;5,054
;2.1.5;0;0;org/xbill/DNS/Address.java;0;0;0;0;0;1740;210;0;0;8,286
;2.1.5;0;0;org/xbill/DNS/ResolverConfig.java;0;0;0;0;0;1560;291;0;0;5,361
;2.1.5;0;0;tests/org/xbill/DNS/utils/base64Test.java;0;0;0;0;0;1200;254;0;0;4,724
;2.1.5;0;0;org/xbill/DNS/TSIG.java;0;0;0;0;0;1140;229;0;0;4,978
;2.1.5;0;0;org/xbill/DNS/Record.java;0;0;0;0;0;1140;249;0;0;4,578
;2.1.5;0;0;org/xbill/DNS/WKSRecord.java;0;0;0;0;0;1080;217;0;0;4,977
;2.1.5;0;0;org/xbill/DNS/LOCRecord.java;0;0;0;0;0;1020;191;0;0;5,34
;2.1.5;0;0;dig.java;0;0;0;0;0;1020;147;0;0;6,939
;2.1.5;0;0;org/xbill/DNS/Master.java;0;0;0;0;0;900;187;0;0;4,813
;2.1.5;0;0;org/xbill/DNS/utils/base32.java;0;0;0;0;0;900;172;0;0;5,233
;2.1.5;0;0;org/xbill/DNS/ZoneTransferIn.java;0;0;0;0;0;840;230;0;0;3,652
;2.1.5;0;0;org/xbill/DNS/Message.java;0;0;0;0;0;780;192;0;0;4,063
;2.1.5;0;0;org/xbill/DNS/Generator.java;0;0;0;0;0;780;117;0;0;6,667
;2.1.5;0;0;tests/org/xbill/DNS/DNSInputTest.java;0;0;0;0;0;780;156;0;0;5
;2.1.5;0;0;org/xbill/DNS/utils/base64.java;0;0;0;0;0;720;135;0;0;5,333
;2.1.5;0;0;org/xbill/DNS/ExtendedResolver.java;0;0;0;0;0;660;167;0;0;3,952
;2.1.5;0;0;org/xbill/DNS/APLRecord.java;0;0;0;0;0;600;126;0;0;4,762
;2.1.5;0;0;org/xbill/DNS/tests/xfrin.java;0;0;0;0;0;600;91;0;0;6,593
;2.1.5;0;0;org/xbill/DNS/SimpleResolver.java;0;0;0;0;0;540;132;0;0;4,091
;2.1.5;0;0;tests/org/xbill/DNS/DNSOutputTest.java;0;0;0;0;0;540;113;0;0;4,779
;2.1.5;0;0;org/xbill/DNS/spi/DNSJavaNameService.java;0;0;0;0;0;540;88;0;0;6,136
;2.1.5;0;0;tests/org/xbill/DNS/utils/hexdumpTest.java;0;0;0;0;0;540;121;0;0;4,463
;2.1.5;0;0;org/xbill/DNS/KEYRecord.java;0;0;0;0;0;480;99;0;0;4,848
;2.1.5;0;0;org/xbill/DNS/Header.java;0;0;0;0;0;480;103;0;0;4,66
;2.1.5;0;0;tests/org/xbill/DNS/ReverseMapTest.java;0;0;0;0;0;459;99;0;0;4,636
;2.1.5;0;0;tests/org/xbill/DNS/A6RecordTest.java;0;0;0;0;0;418;80;0;0;5,225
;2.1.5;0;0;org/xbill/DNS/RRset.java;0;0;0;0;0;416;105;0;0;3,962
;2.1.5;0;0;tests/org/xbill/DNS/utils/HMACTest.java;0;0;0;0;0;413;77;0;0;5,364
;2.1.5;0;0;org/xbill/DNS/TypeBitmap.java;0;0;0;0;0;399;80;0;0;4,988
;2.1.5;0;0;org/xbill/DNS/GPOSRecord.java;0;0;0;0;0;354;81;0;0;4,37
;2.1.5;0;0;org/xbill/DNS/ReverseMap.java;0;0;0;0;0;348;58;0;0;6
;2.1.5;0;0;org/xbill/DNS/SIGBase.java;0;0;0;0;0;345;60;0;0;5,75
;2.1.5;0;0;tests/org/xbill/DNS/KEYBaseTest.java;0;0;0;0;0;331;57;0;0;5,807
;2.1.5;0;0;org/xbill/DNS/TTL.java;0;0;0;0;0;330;68;0;0;4,853
;2.1.5;0;0;org/xbill/DNS/tests/primary.java;0;0;0;0;0;320;50;0;0;6,4
;2.1.5;0;0;org/xbill/DNS/DNSOutput.java;0;0;0;0;0;319;79;0;0;4,038
;2.1.5;0;0;org/xbill/DNS/NSAPRecord.java;0;0;0;0;0;302;54;0;0;5,593
;2.1.5;0;0;org/xbill/DNS/SetResponse.java;0;0;0;0;0;296;69;0;0;4,29
;2.1.5;0;0;org/xbill/DNS/A6Record.java;0;0;0;0;0;292;67;0;0;4,358
;2.1.5;0;0;org/xbill/DNS/SOARecord.java;0;0;0;0;0;269;49;0;0;5,49
;2.1.5;0;0;tests/org/xbill/DNS/utils/base16Test.java;0;0;0;0;0;267;60;0;0;4,45
;2.1.5;0;0;tests/org/xbill/DNS/SerialTest.java;0;0;0;0;0;258;62;0;0;4,161
;2.1.5;0;0;org/xbill/DNS/TXTBase.java;0;0;0;0;0;254;58;0;0;4,379
;2.1.5;0;0;org/xbill/DNS/Mnemonic.java;0;0;0;0;0;250;70;0;0;3,571
;2.1.5;0;0;org/xbill/DNS/NXTRecord.java;0;0;0;0;0;249;53;0;0;4,698
;2.1.5;0;0;org/xbill/DNS/NAPTRRecord.java;0;0;0;0;0;238;53;0;0;4,491
;2.1.5;0;0;lookup.java;0;0;0;0;0;234;39;0;0;6
;2.1.5;0;0;org/xbill/DNS/utils/base16.java;0;0;0;0;0;230;40;0;0;5,75
;2.1.5;0;0;org/xbill/DNS/DNSInput.java;0;0;0;0;0;229;68;0;0;3,368
;2.1.5;0;0;org/xbill/DNS/OPTRecord.java;0;0;0;0;0;225;66;0;0;3,409
;2.1.5;0;0;org/xbill/DNS/utils/HMAC.java;0;0;0;0;0;223;59;0;0;3,78
;2.1.5;0;0;org/xbill/DNS/EDNSOption.java;0;0;0;0;0;222;57;0;0;3,895
;2.1.5;0;0;tests/org/xbill/DNS/FormattedTimeTest.java;0;0;0;0;0;215;42;0;0;5,119
;2.1.5;0;0;org/xbill/DNS/ClientSubnetOption.java;0;0;0;0;0;213;52;0;0;4,096
;2.1.5;0;0;org/xbill/DNS/ARecord.java;0;0;0;0;0;210;50;0;0;4,2
;2.1.5;0;0;org/xbill/DNS/Client.java;0;0;0;0;0;208;34;0;0;6,118
;2.1.5;0;0;org/xbill/DNS/Update.java;0;0;0;0;0;201;71;0;0;2,831
;2.1.5;0;0;org/xbill/DNS/FormattedTime.java;0;0;0;0;0;193;39;0;0;4,949
;2.1.5;0;0;org/xbill/DNS/ISDNRecord.java;0;0;0;0;0;193;50;0;0;3,86
;2.1.5;0;0;org/xbill/DNS/Options.java;0;0;0;0;0;193;59;0;0;3,271
;2.1.5;0;0;tests/org/xbill/DNS/OptionsTest.java;0;0;0;0;0;191;30;0;0;6,367
;2.1.5;0;0;org/xbill/DNS/SSHFPRecord.java;0;0;0;0;0;177;42;0;0;4,214
;2.1.5;0;0;org/xbill/DNS/Type.java;0;0;0;0;0;175;37;0;0;4,73
;2.1.5;0;0;org/xbill/DNS/HINFORecord.java;0;0;0;0;0;158;40;0;0;3,95
;2.1.5;0;0;org/xbill/DNS/utils/hexdump.java;0;0;0;0;0;154;26;0;0;5,923
;2.1.5;0;0;org/xbill/DNS/U16NameBase.java;0;0;0;0;0;153;28;0;0;5,464
;2.1.5;0;0;org/xbill/DNS/X25Record.java;0;0;0;0;0;146;33;0;0;4,424
;2.1.5;0;0;org/xbill/DNS/SIG0.java;0;0;0;0;0;138;21;0;0;6,571
;2.1.5;0;0;org/xbill/DNS/SRVRecord.java;0;0;0;0;0;136;35;0;0;3,886
;2.1.5;0;0;org/xbill/DNS/PXRecord.java;0;0;0;0;0;128;29;0;0;4,414
;2.1.5;0;0;org/xbill/DNS/NSECRecord.java;0;0;0;0;0;120;33;0;0;3,636
;2.1.5;0;0;tests/org/xbill/DNS/EmptyRecordTest.java;0;0;0;0;0;115;26;0;0;4,423
;2.1.5;0;0;tests/org/xbill/DNS/ExceptionTest.java;0;0;0;0;0;110;26;0;0;4,231
;2.1.5;0;0;org/xbill/DNS/RPRecord.java;0;0;0;0;0;110;27;0;0;4,074
;2.1.5;0;0;org/xbill/DNS/AAAARecord.java;0;0;0;0;0;109;30;0;0;3,633
;2.1.5;0;0;org/xbill/DNS/DNSKEYRecord.java;0;0;0;0;0;108;32;0;0;3,375
;2.1.5;0;0;org/xbill/DNS/MINFORecord.java;0;0;0;0;0;108;27;0;0;4
;2.1.5;0;0;org/xbill/DNS/NULLRecord.java;0;0;0;0;0;102;27;0;0;3,778
;2.1.5;0;0;tests/org/xbill/DNS/DNSSECWithProviderTest.java;0;0;0;0;0;97;14;0;0;6,929
;2.1.5;0;0;org/xbill/DNS/Compression.java;0;0;0;0;0;91;23;0;0;3,957
;2.1.5;0;0;org/xbill/DNS/SingleNameBase.java;0;0;0;0;0;89;24;0;0;3,708
;2.1.5;0;0;org/xbill/DNS/UNKRecord.java;0;0;0;0;0;85;22;0;0;3,864
;2.1.5;0;0;tests/org/xbill/DNS/TypeTest.java;0;0;0;0;0;84;22;0;0;3,818
;2.1.5;0;0;org/xbill/DNS/Section.java;0;0;0;0;0;83;21;0;0;3,952
;2.1.5;0;0;org/xbill/DNS/DHCIDRecord.java;0;0;0;0;0;80;24;0;0;3,333
;2.1.5;0;0;org/xbill/DNS/Flags.java;0;0;0;0;0;78;20;0;0;3,9
;2.1.5;0;0;org/xbill/DNS/Rcode.java;0;0;0;0;0;75;16;0;0;4,688
;2.1.5;0;0;org/xbill/DNS/Credibility.java;0;0;0;0;0;72;17;0;0;4,235
